FILENAME,BATCH,QC_TYPE,CE 14:0,CE 15:0,CE 16:0,CE 16:1,CE 16:2,CE 17:0,CE 17:1,CE 18:0,CE 18:1,CE 18:1 d7 (ISTD),CE 18:2,CE 18:3,CE 20:1,CE 20:2,CE 20:3,CE 20:4,CE 20:5,CE 22:0,CE 22:1,CE 22:4,CE 22:5,CE 22:6,CE 24:0,CE 24:1,CE 24:4,CE 24:5,CE 24:6,Cer d18:0/16:0,Cer d18:0/18:0,Cer d18:0/20:0,Cer d18:0/22:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:1/12:0 (ISTD),Cer d18:1/16:0,Cer d18:1/17:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:1/25:0 (ISTD),Cer d18:1/26:0,Cer d18:2/16:0,Cer d18:2/22:0,Cer d18:2/24:1,DG 14:0_16:0 [-14:0],DG 14:0_16:0 [-16:0],DG 14:0_16:1 [-14:0],DG 14:0_16:1 [-16:1],DG 14:0_18:0 [-14:0],DG 14:0_18:0 [-18:0],DG 14:0_18:1 [-14:0],DG 14:0_18:1 [-18:1],DG 14:0_18:2 [-14:0],DG 14:0_18:2 [-18:2],DG 14:1_20:0 [-20:0],DG 15:0_18:1 d7 [-15:0] (ISTD),DG 15:0_18:1 d7 [-18:1] (ISTD),DG 16:0_16:0 [-16:0],DG 16:0_16:1 [-16:0],DG 16:0_16:1 [-16:1],DG 16:0_18:0 [-16:0],DG 16:0_18:0 [-18:0],DG 16:0_18:1 [-16:0],DG 16:0_18:1 [-18:1],DG 16:0_18:2 [-16:0],DG 16:0_18:2 [-18:2],DG 16:0_20:0 [-16:0],DG 16:0_20:3 [-20:3],DG 16:0_20:4 [-20:4],DG 16:0_22:5 [-22:5],DG 16:0_22:6 [-22:6],DG 16:1_16:1 [-16:1],DG 16:1_18:0 [-18:0],DG 16:1_18:1 [-16:1],DG 16:1_18:1 [-18:1],DG 18:0_18:0 [-18:0],DG 18:0_18:1 [-18:0],DG 18:0_18:1 [-18:1],DG 18:0_18:2 [-18:0],DG 18:0_18:2 [-18:2],DG 18:0_20:4 [-20:4],DG 18:1_18:1 [-18:1],DG 18:1_18:2 [-18:1],DG 18:1_18:2 [-18:2],DG 18:1_18:3 [-18:3],DG 18:1_20:0 [-18:1],DG 18:1_20:3 [-20:3],DG 18:1_20:4 [-18:1],DG 18:1_20:4 [-20:4],DG 18:2_18:2 [-18:2],DG 18:2_20:3 [-20:3],DG 18:2_20:4 [-20:4],GM3 d18:1/16:0,GM3 d18:1/18:0,GM3 d18:1/20:0,GM3 d18:1/22:0,GM3 d18:1/24:0,GM3 d18:1/24:1,Hex2Cer d18:1/12:0 (ISTD),Hex2Cer d18:1/16:0,Hex2Cer d18:1/18:0,Hex2Cer d18:1/20:0,Hex2Cer d18:1/22:0,Hex2Cer d18:1/24:0,Hex2Cer d18:1/24:1,Hex3Cer d18:1/16:0,Hex3Cer d18:1/18:0,Hex3Cer d18:1/20:0,Hex3Cer d18:1/22:0,Hex3Cer d18:1/24:0,Hex3Cer d18:1/24:1,HexCer d18:1/12:0 (ISTD),HexCer d18:1/16:0,HexCer d18:1/18:0,HexCer d18:1/20:0,HexCer d18:1/22:0,HexCer d18:1/24:0,HexCer d18:1/24:1,LPC 14:0,LPC 15:0,LPC 16:0,LPC 16:1,LPC 17:0,LPC 17:1,LPC 18:0,LPC 18:1,LPC 18:1 d7 (ISTD),LPC 18:2,LPC 18:3,LPC 20:0,LPC 20:1,LPC 20:2,LPC 20:3,LPC 20:4,LPC 20:5,LPC 22:0,LPC 22:1,LPC 22:5,LPC 22:6,LPC 24:0,LPC 26:0,LPC O-16:0,LPC O-18:0,LPC O-18:1,LPC O-20:0,LPC O-22:0,LPC O-22:1,LPC O-24:0,LPC O-24:1,LPC O-24:2,LPE 16:0,LPE 18:0,LPE 18:1,LPE 18:1 d7 (ISTD),LPE 18:2,LPE 20:4,LPE 22:6,LPI 18:0,LPI 18:1,LPI 18:2,LPI 20:4,PC 28:0,PC 29:0,PC 30:0,PC 31:1,PC 32:0,PC 32:1,PC 32:2,PC 32:3,PC 33:0,PC 33:1,PC 33:1 d7 (ISTD),PC 33:2,PC 34:0,PC 34:1,PC 34:2,PC 34:3,PC 34:4,PC 34:5,PC 35:1,PC 35:2,PC 35:3,PC 36:1,PC 36:2,PC 36:3,PC 36:4,PC 36:5,PC 36:6,PC 38:2,PC 38:3,PC 38:4,PC 38:5,PC 38:6,PC 38:7,PC 40:4,PC 40:5,PC 40:6,PC 40:7,PC 40:8,PC O-32:0,PC O-32:1,PC O-32:2,PC O-34:1,PC O-34:2,PC O-34:4,PC O-36:1,PC O-36:2,PC O-36:3,PC O-36:4,PC O-38:4,PC O-38:5,PC O-40:5,PC O-40:6,PC O-40:7,PC P-32:0,PC P-32:1,PC P-34:1,PC P-34:2,PC P-36:2,PC P-36:4,PC P-36:5,PC P-38:4,PC P-38:5,PC P-38:6,PC P-40:6,PE 28:0,PE 32:0,PE 32:1,PE 33:1 d7 (ISTD),PE 34:1,PE 34:2,PE 34:3,PE 36:1,PE 36:2,PE 36:3,PE 36:4,PE 36:5,PE 38:4,PE 38:5,PE 38:6,PE 40:4,PE 40:5,PE 40:6,PE 40:7,PE O-34:1,PE O-34:2,PE O-36:2,PE O-36:3,PE O-36:4,PE O-36:5,PE O-36:6,PE O-38:4,PE O-38:5,PE O-40:5,PE O-40:6,PE O-40:7,PE P-16:0/18:1,PE P-16:0/18:2,PE P-16:0/20:4,PE P-16:0/22:5,PE P-16:0/22:6,PE P-18:0/18:1,PE P-18:0/18:2,PE P-18:0/20:4,PE P-18:0/22:5,PE P-18:0/22:6,PE P-20:0/20:4,PE P-34:1,PE P-36:1,PE P-36:2,PE P-36:4,PE P-38:4,PE P-40:4,PE P-40:5,PE P-40:6,PG 33:1 d7 (ISTD),PG 34:1,PG 36:1,PG 36:2,PI 32:0,PI 32:1,PI 33:1 d7 (ISTD),PI 34:0,PI 34:1,PI 34:2,PI 36:1,PI 36:2,PI 36:3,PI 36:4,PI 38:2,PI 38:3,PI 38:4,PI 38:5,PI 38:6,PI 40:4,PI 40:5,PI 40:6,PS 33:1 d7 (ISTD),PS 34:1,PS 34:2,PS 36:1,PS 36:2,PS 38:3,PS 38:4,PS 38:5,PS 40:5,PS 40:6,SM 30:1 (ISTD),SM 31:1,SM 32:0,SM 32:1,SM 32:2,SM 33:1,SM 34:0,SM 34:1,SM 34:2,SM 34:3,SM 35:1,SM 35:2,SM 36:1,SM 36:2,SM 36:2 d9 (ISTD),SM 36:3,SM 38:1,SM 38:2,SM 38:3,SM 39:1,SM 40:1,SM 40:2,SM 40:3,SM 41:1,SM 42:1,SM 42:2,SM 42:3,SM 43:1,SM 44:1,SM 44:2,TG 48:0 [-16:0],TG 48:0 [SIM],TG 48:1 [-18:1],TG 48:1 [SIM],TG 48:1 d7 [-15:0] (ISTD),TG 48:1 d7 [SIM] (ISTD),TG 48:2 [-14:1],TG 48:2 [-16:0],TG 48:2 [-16:1],TG 48:2 [-18:1],TG 48:2 [SIM],TG 48:3 [-16:1],TG 48:3 [-18:2],TG 48:3 [SIM],TG 49:1 [-15:0],TG 49:1 [-16:0],TG 49:1 [-18:1],TG 49:1 [SIM],TG 50:0 [-18:0],TG 50:0 [SIM],TG 50:1 [-14:0],TG 50:1 [-18:1],TG 50:1 [SIM],TG 50:2 [-18:0],TG 50:2 [-18:1],TG 50:2 [-18:2],TG 50:2 [SIM],TG 50:3 [-14:1],TG 50:3 [-16:1],TG 50:3 [-18:1],TG 50:3 [SIM],TG 50:4 [-14:0],TG 50:4 [SIM],TG 51:0 [-17:0] (ISTD),TG 51:0 [-16:0],TG 51:1 [-18:1],TG 51:1 [SIM],TG 51:2 [-15:0],TG 51:2 [-16:0],TG 51:2 [-18:1],TG 51:2 [SIM],TG 52:1 [-18:0],TG 52:1 [SIM],TG 52:2 [-16:0],TG 52:2 [SIM],TG 52:3 [-16:1],TG 52:3 [-18:2],TG 52:3 [SIM],TG 52:4 [-16:0],TG 52:4 [-18:1],TG 52:4 [SIM],TG 53:2 [-17:0],TG 53:2 [SIM],TG 54:0 [-18:0],TG 54:0 [SIM],TG 54:1 [-18:1],TG 54:1 [SIM],TG 54:2 [-18:0],TG 54:2 [SIM],TG 54:3 [-18:1],TG 54:3 [SIM],TG 54:4 [-18:0],TG 54:4 [-18:2],TG 54:4 [SIM],TG 54:5 [-18:1],TG 54:5 [SIM],TG 54:6 [-18:2],TG 54:6 [SIM],TG 56:6 [-20:4],TG 56:6 [SIM],TG 56:8 [-20:4],TG 56:8 [SIM],TG 58:8 [-22:6],TG 58:8 [SIM]
SBLK-1.mzML,Longit_1,SBLK,181.4682735,208.5971317,1806.273528,584.1188153,56.40338811,168.8394519,275.8944519,594.5050386,3149.042398,762.7247933,15013.66961,401.0127874,147.2150156,71.77026758,690.717292,5403.287721,255.0851938,324.2538691,266.3590179,191.2080729,367.2239185,1894.429982,817.9977765,347.8878284,56.92905037,59.86864217,161.6226093,12494.52024,17594.48862,9498.294623,18680.80443,19514.53696,15766.0892,1297.94263,13088.14812,3325.334136,7122.723807,3503.357965,7496.789317,20457.38634,5954.893246,4679.97636,6125.508705,419.5033075,231.9925358,131.1612782,3754.6503,4711.52719,885.7077237,5014.099555,963.1102813,1483.204168,2952.558402,5870.839153,26.07145427,1975.57734,19179.80396,4.053361731,189.5304736,32876.7698,6339.376086,11659.40302,16976.97404,16112.00878,33504.55207,43526.16936,3927.709031,8053.762784,500.6882603,615.6117299,329.2892901,659.392058,804.1606812,12861.83864,527.5251793,14999.17236,13070.69375,14297.92219,4687.476645,6117.984531,2227.056334,2332.930692,295.0808614,108982.6159,13312.7211,17207.07163,2675.214927,2342.72343,570.8618753,52.74021064,121.0449816,6909.731176,250.8170223,192.1545649,2.048087595,6.421251432,9.289535584,10.72255979,3.721824091,11.95868917,243.6507489,378.6951071,20.85341716,2.715162265,35.6581521,62.363987,43.61206379,3.697380218,4.098048843,5.641379557,3.450318387,79.16384275,44.14080722,548.3223615,292.6072255,16.6074163,218.5040358,358.5193749,720.029717,81.00698948,128.1424617,120.9349074,9503.582197,713.6277683,587.2450671,192.3023106,6702.070944,13102.19965,1136.579589,8070.586194,133.0192979,421.3295951,175.6737894,238.1715061,661.9203407,1871.177449,97.60674506,242.0980563,107.1601636,90.12980773,480.9772891,670.6948896,568.1133251,414.2484982,270.7280082,217.6807839,168.201296,241.5991023,76.6275818,297.3677818,92.79881659,54.40683234,1025.980188,148.8883814,1692.489534,51.45021262,104.8152605,53.17513729,89.72942361,148.1176233,76.03014872,35.77820498,34.7424723,29735.4289,762.9068521,3903.556155,506.4526565,25986.66522,108981.8969,7735.637047,526.0231732,962.3800282,11241.80249,5084.798109,2470.772688,35470.41164,266369.0827,892350.3582,13516.24016,8298.03727,532.3881143,15271.36362,22549.69311,546.9418225,46296.63207,1114176.182,51246.66913,34153.70825,2460.792353,392.8328626,7177.610602,5717.919035,16626.15979,9186.326115,15771.04101,783.7686548,242.4452559,847.2037392,4586.667847,160.1413918,127.7183183,2547.937906,546.3273539,227.9508856,2336.145881,1660.934361,604.6522263,1589.815245,1460.240473,1138.722724,2556.45592,2778.269356,2547.636388,285.5752433,712.1444526,1940.980615,393.9528897,1.007663011,1365.788017,1805.553759,365.3085989,1574.592454,93.3424148,505.7287135,2516.763262,135.6317932,308.5145644,6343.013808,66756.92493,1266091.682,568.0159296,547317.7958,985466.62,8753.738763,16630.66408,568961.046,9331.570649,1408.176932,149.1181265,3462.466819,173.6971415,1060.569483,110.9858396,218.1605644,464.6304809,3.021741788,27718.38226,1917.199383,5413.764817,235.0604914,7281.379201,107.6439892,259.2243628,239.6556148,3459.625336,85.78136952,351.3011329,41.93031602,156.4258385,224.0272388,420.2273336,83.53316273,4.417133622,172.3813733,39.0647483,777.6597219,98.23391615,230.0036592,106.1471448,438.3917923,8414.51189,307.2911903,66.86430179,159.2970254,0.11933213,351.3011329,68.1139807,87.44999223,198370.4344,15346.32341,353005.59,6.468648238,554.5419962,51.61221907,32.6332259,1659.148543,1644.234965,1360.373163,1225.693414,308.172069,411.8860229,0.705618025,226.9089898,2094.985418,65.40751627,80.58511583,19.89282492,115.5053512,0.666222489,787.657852,113.2372395,1262.772212,2906.921328,604.6625368,744.0113482,2897.155487,1099.770982,116.8505565,228.5177616,2939.977598,97.34319406,150.8100671,2210.987076,242.5581793,2210.431769,4382.855869,44942.43345,4859.02601,62.06838865,1540.580349,275.5287921,6158.747883,2200.985266,808.0747852,68.66049047,8045.37503,11453.19195,2298.867464,2584.676264,1044137.569,39026.98498,20884.6359,6300.058791,11569.62405,17605.69631,5218.039881,658.2316722,343.6961518,53.430637,715817.5921,715236.7476,323431.0831,1255157.627,2353.323913,241289.7197,38199.76219,120768.2846,363764.1079,94163.35002,721830.2489,89398.61318,15368.74786,156875.8087,97511.97299,174713.7597,133052.6638,613746.4294,174769.0629,478957.659,41182.79571,1078052.847,3008377.956,16256.38744,418445.5862,62660.18753,1502815.717,7589.75703,162240.9992,68620.04691,455274.2979,1624.139273,39912.30788,23651.01811,23111.13384,105166.4147,497239.8344,14256.268,41965.34142,124000.0281,357198.3592,667001.7763,1910870.777,368646.9584,1983010.166,86524.05532,111695.5194,855358.8755,27762.54828,19945.05948,266056.3994,15125.22828,280520.1594,185117.9345,340380.6117,74766.83586,453975.1752,188747.6353,688338.2415,446894.0538,1075526.434,16504.87032,26918.52607,686793.3128,49156.55725,333003.9426,37334.95323,142554.582,638.5294287,308165.1228,312.8721629,48847.51512,239.4708888,4306.42744
PBLK-1.mzML,Longit_1,PBLK,47.33668271,54.56039316,440.0967651,143.0343269,0.568113138,19.4011184,96.85926113,186.1689048,813.1573799,440363.8904,2533.531451,123.2528465,41.4421018,47.26420513,118.1512613,1166.259431,257.1410626,112.2020063,92.93781051,82.44199715,77.87685502,705.0901126,141.8265931,78.02099293,115.2157975,119.1869503,0.043477097,816.7144714,2831.297452,1798.284081,1521.867662,2823.327793,7244.875927,2410627.127,945.763373,287.8316718,1358.005905,616.6928177,914.4073216,11115.66163,468.4462609,934345.3701,2222.855884,3.806195136,107.6025432,67.30995408,626.7368306,238.5333672,87.29647282,772.9991703,225.3520078,88.00211686,174.7449538,114.712841,2.962824283,221.3262953,111777.837,13916.76123,13734.02108,3191.951328,239.4820395,983.0706466,1932.546287,2038.581447,1234.365903,2706.505273,232.2453513,679.1016392,87.58382836,114.858938,1.243407711,187.9347677,197.5390072,977.8521272,90.23459861,682.9459876,1298.815945,1976.180874,413.5335215,581.9798818,145.5117202,171.636705,71.81143199,6892.140752,1056.183568,1042.65526,278.5446028,455.2052514,128.1479784,24.31621298,1.198792188,510.0313107,1.269491641,39.50092898,2.695097747,5.020499694,94.88126033,3.057961475,73.84045693,7.405708128,486061.5999,84.89543012,2.810897406,2.113795285,2.244240252,2.083277015,4.582344826,1.674353436,0.349923481,5.718698796,18.4082412,1.262069191,2.248257261,1352863.482,4.576375437,5.44884391,111.5744443,124.2810448,231.4991111,30.40990135,126.2806405,7359.889739,16322.46281,1027.899554,472.510522,194.5718487,5584.147558,14286.80247,3449393.153,9613.735143,194.5342993,317.406628,86.03530081,175.5670192,538.7607115,1959.620736,94.5886471,75.09948564,29.18150482,81.00362459,468.1678526,160.2800501,17599.85418,390.9770303,231.3939179,200.49103,120.2735496,38.15786729,41.623036,80.43229187,36.60835815,17.07719988,1201.642448,299.0419793,1273.732301,126010.3746,121.68462,72.00896321,49.31873462,42.59253344,14.86206288,21.15581684,13.35559614,5460.76008,50.91511114,3816.140197,311.3948865,4792.711323,13837.6874,903.674347,126.9740728,327.4182641,1873.414874,4556050.033,575.6778211,2599.639927,50046.41032,273533.0806,3269.47166,6310222.121,1160756.477,1928.479846,2498.108184,135.0960107,9309.183016,136844.7293,19683.348,51960.57092,3060.906587,338.1565063,1417.561674,3240.777354,8820.328498,9638.077154,16891.42557,269.4784907,456.2651334,1054.657256,2690.323318,986.5682889,147.1322086,665.4798231,102.2462417,5.519041704,622.6528314,1328.091803,487920.1483,844.1699272,805.9357947,265.2906744,7539.687912,523.9634899,1481.741233,154.2082109,576.0685072,722.9607702,510.7575841,96.69329679,319.994738,1051.040474,410.6915521,6752.180477,255.0082889,967.4662687,1599.978468,523.1816795,2.425094365,1071.781603,8338.732597,117167.8168,60090.23707,37284.77885,92959.6907,2637.214322,3003.102341,55548.20975,438.3700592,565.6605538,14.58165396,249.332417,248.6496608,1845.337359,112.653489,9.782733846,385.1471611,4.127933811,30556.27006,489.8406023,6844.082564,6.554680662,1013.588875,1.592672697,330.2037657,282.486037,395.8357708,52.07366662,31.36147086,40.64512764,92.91067203,2.65130625,271.6262577,55.28186879,97.88121667,54.96462967,108.4714832,332.702703,2.997613226,2.46674443,19.53023708,609.3287996,2968.854069,0.569579081,309.6240661,318.2868383,3.350087679,31.36147086,0.931186879,94769.92523,26780.27133,1059.443191,79986.66657,2.990443094,99.65333248,31707.73812,1.371575107,52.00028599,530.7358096,212.2486125,331.7589863,5.821031049,45.01082446,5.375604963,47.43829187,490.0180066,53.56078086,52.81669788,5.28045938,49.19312522,77.64016297,29265.18094,904.3297375,204.5521357,107.1678931,244.3303282,3.550120486,174.2980874,125.7233595,2.683525207,23.45530172,3985547.632,797.3001611,219.2748703,4196.495553,109.6113171,839.541934,3860.1337,21757.5436,2907.829334,89.33272081,1015.118122,11.55425804,4027.480365,3074.897719,804838.7505,621.627887,4435.402477,3082.193954,3083395.692,1036.56452,112671.3906,11644.73222,32039.5029,2301.401972,4140.436816,9421.131944,4177.404314,163.4744028,46.36517573,1.177232713,86610.36054,83632.21251,39614.72523,187471.9056,2190562.547,2700993.745,5644.137483,15267.79728,44921.36974,14782.33175,106850.4957,13881.57007,2302.153919,29991.8413,11124.94085,28176.66175,16095.74288,235652.8975,28347.13264,113200.0206,6581.395569,143532.7998,760735.5164,2612.909023,65297.67136,10769.82331,202850.5652,754.3520751,24096.54391,10305.3394,44391.88485,573.9115503,5407.727476,3840.237745,7288.829448,16101.20838,75085.14599,1708.820404,4786.147006,13442.55843,64256.70129,92415.53586,332123.6895,68890.80554,303583.22,10314.5406,19454.89438,176710.0351,6276.833789,4067.480981,304777.3485,2330.335488,46233.96434,38698.00441,68351.8316,11792.28991,67819.83722,32839.24222,141511.0485,66562.51346,141208.7963,2190.448901,4031.808072,1486700.581,8273.104867,201962.4097,5808.207219,20293.35118,290.8639676,49109.89684,35.01584005,8720.705478,213.0995334,2249.682259
UBLK-1.mzML,Longit_1,UBLK,63.14154036,99.00588354,353.5278483,121.7854603,38.5974298,37.85276635,28.29392752,207.9348249,328.7208531,562388.4809,232.9127377,1.688507789,39.11593916,65.5189484,84.01535139,249.0299679,52.68899173,52.31807034,61.5344654,115.0934595,15.13582843,208.9672595,171.5359485,58.75985154,2.670084071,178.2018545,1.76686508,756.9255268,1603.900955,1401.978219,2160.861922,2615.132886,8772.134763,2993235.93,1177.924337,173.7909902,1759.379242,556.1598011,832.3773376,15298.11861,456.9198435,1161949.804,3057.286796,3.373598063,22.94252111,79.68948153,223.7362221,605.1787715,44.02147478,139.8990862,130.6211866,104.7996035,373.4287979,541.966159,1.538428675,193.7617544,72722.55955,15412.11937,17357.04626,2085.361992,166.5914246,1165.317018,2368.713734,2281.401229,2357.284091,2695.571972,438.4710776,799.255606,232.2085534,34.58048741,61.52389482,1.238565727,90.16211225,1293.675004,165.092795,1652.868436,2207.986023,1893.157289,414.1903223,626.1234119,213.061493,228.0073581,45.78665917,6157.713276,719.0991451,829.9662697,259.3899567,245.3261291,100.8446035,1.633011581,83.25133967,389.8907297,5.515266131,4.876433596,0.28824313,5.028492702,2.294072729,4.37971303,2.119115082,6.367610339,663251.5315,4.106565957,4.592076738,2.803412801,3.120557446,1.051419264,3.795627843,2.807771642,1.7666043,3.265366656,3.2713252,1.453998298,5.242713988,1783089.75,3.357116711,85.3054625,118.6337451,101.6760916,39.92379591,41.6829767,92.45067162,8828.730935,7489.911527,1061.672148,503.1669294,291.2579158,3975.752431,10870.30648,4688920.18,6866.03031,243.4968198,231.4616969,25.56704751,124.6564149,187.4946337,1089.295329,59.49189482,189.432847,19.91957606,59.47496662,255.9294499,27.46916575,25941.50497,249.8710713,197.4565349,157.6357224,101.7733142,49.5324119,15.91310792,82.75977425,81.78125798,17.71436072,1853.866534,150.0612499,2293.225356,151168.45,152.9213825,68.72198117,53.22076301,22.33406724,22.93503438,32.35424289,11.9441009,4402.400682,442.5416328,3993.874626,59.46096488,1836.72744,11316.50788,624.5211664,74.93934816,278.7552384,1108.164558,6035373.151,472.4828567,4688.703057,20840.86214,162120.9426,2074.112354,6866639.781,1686381.128,1465.550455,2465.234511,327.983292,4917.049973,85140.51135,5258.417896,6500.426,173.1119293,33.05945502,597.5829291,973.5336342,4701.004292,1289.132176,2001.295396,236.8340167,26.2577906,203.2685916,211.2423668,158.0652111,3.320715957,342.4256486,67.6400275,74.23514715,233.3580113,122.5339636,494241.8686,616.3651283,610.0003405,906.9287886,11833.35099,4.729302422,1.216412825,154.0455006,48.87326127,24.37632326,1.06199346,1.540670557,242.8558638,123.3842835,2.681556282,8918.262578,135.2432472,102.68033,131.3737183,78.47136118,227.8264329,766.1225188,9330.310005,122526.2165,69718.17309,41329.46805,92058.36513,1415.142624,1696.915537,53999.61539,768.1576046,399.3127556,45.52512292,173.4450869,41.35839724,311.1486821,1.215399757,3.506902445,4.67123294,2.187927166,24793.20717,706.6631112,5356.072345,160.6298196,244.2311117,34.85835505,252.9389171,126.8008791,89.52199605,4.527452639,0.767188781,0.770037293,5.394906669,3.147801654,1.764852539,81.25715092,2.502732569,1.30265673,2.315904805,2.780362471,4.601628541,43.57025593,2.194186976,472.344745,9307.315315,151.3402023,2.751376407,75.26820159,6.43358918,0.767188781,0.530470234,99894.7615,32809.84074,473.1913724,90222.89271,5.724744628,44.16465757,45685.30272,1.615112719,295.068032,441.8046705,46.66518019,314.8034567,3.138235551,9.997289426,2.066656268,182.1347735,284.5467083,1.057398407,2.183031475,3.45627528,5.134778818,2.078623782,26805.82177,1121.976884,142.5677687,2.37127225,601.5242953,4.886670507,234.7582203,85.28710017,1.477577462,8.283941038,5270440.98,1153.392649,39.86777048,2851.868201,45.27119968,234.737661,1481.863161,5468.166782,546.6174322,29.94680629,130.6625853,248.5259354,753.1061562,582.7926768,951476.054,958.8199001,2885.615059,1561.15434,3035059.429,534.6241803,97771.58542,2755.29904,7220.286726,1093.018562,940.3204287,1672.12684,660.5330509,17.88015381,52.32117378,1.605772307,79619.00493,94140.92808,33804.44383,177398.904,2481636.532,3347086.733,4943.989197,17694.6458,51677.16755,15392.63751,99895.86078,13735.54485,2708.948122,26369.83664,10402.759,26807.06202,15788.66403,203364.8463,29132.14941,112234.2456,6941.309399,126891.8832,1118916.97,2607.349685,54957.11434,8310.63857,198591.7148,1196.444198,20858.87339,7826.180008,25826.91113,425.0289362,9256.878811,4787.244111,5128.742874,15541.21372,84752.88657,1898.491361,4179.534819,15312.95862,59070.33935,96611.8481,308674.0155,57950.4285,280573.4159,11475.93867,11391.74495,107299.08,3711.344872,2080.075692,312674.9435,1969.504755,45815.23311,25455.17022,52946.64423,8734.299331,60884.90477,28164.82025,120714.4568,70114.26595,135724.6699,2215.452542,4468.296244,1619360.569,6952.428545,223223.7065,5723.846969,40066.54846,145.86931,7462.364771,55.55748194,1143.589378,62.35589051,860.5880857
