LIPID,CLASS,CHAINS,OTHER,LIPID_NAME_CLEAN,QUANTIFIER,Q1,Q3,RT,Area_SPL,SB_ratio,Conc_SPL,CV_TQC,CV_BQC,CV_SPL,D_ratio,r.squared_1,r.squared_2,p.value_1,p.value_2
CE 20:1,CE,20:1,NA,CE 20:1,TRUE,696.7,369.3,7.433333333,2285.8403465,26.67124403122507,1.925467640838984,27.344883714081526,21.45417901964875,40.8724402277464,0.6391689346833037,0.9767992093610177,0.8823598852723005,2.0343550594325733e-4,0.005407826601073118
CE 20:2,CE,20:2,NA,CE 20:2,TRUE,694.7,369.3,7.316666667,11911.77278,126.58289428780098,9.31967823525898,16.3910812047921,16.991436729329124,26.819682193112044,0.7459518927883733,0.9707714299621918,0.975614851081208,3.235396087845849e-4,2.2482611567829213e-4
CE 20:3,CE,20:3,NA,CE 20:3,TRUE,692.6,369.3,7.183333333,196863.22915,267.5598621969791,163.956040131555,14.948128869097117,19.72925519379567,36.85182008689852,0.6227704444405279,0.9140382753735492,0.9778649522470957,0.0028545067827599113,1.851079215427288e-4
CE 20:4,CE,20:4,NA,CE 20:4,TRUE,690.6,369.3,7.083333333,1342339.8225,128.15659467735537,1122.0443826507458,12.749780596125268,24.77990323179264,34.99416931561843,0.7837554836558661,0.5082161561079502,0.6911632044791352,0.11181260894126437,0.040260113847132184
CE 20:5,CE,20:5,NA,CE 20:5,TRUE,688.6,369.3,6.933333333,381998.88055,246.53028188974332,302.349148491276,18.364272523407426,20.261607522523015,73.20376957981676,0.30622959462984733,0.9005831773504611,0.707996402065178,0.003836574701104357,0.03572518335732313
CE 22:0,CE,22:0,NA,CE 22:0,TRUE,726.7,369.3,7.7,143.9866063,2.3729226887275625,0.12321518494143344,59.56142609680442,54.38282744890566,64.4234434367682,0.9167452057017159,0.45297181977842726,0.0022095020069985848,0.14288450450078,0.9295439189018443
CE 22:1,CE,22:1,NA,CE 22:1,TRUE,724.7,369.3,7.583333333,467.88598055,7.256446137883792,0.36468163915833207,36.94839895978076,39.721569810401384,67.61846209174705,0.6769825848694483,0.910769308646397,0.6719800779173641,0.0030793429237432756,0.04580992330299534
CE 22:4,CE,22:4,NA,CE 22:4,TRUE,718.7,369.3,7.216666667,10912.881295,60.457693839138344,8.745795428654198,16.663870992953985,22.097061309932556,32.67406306156671,0.7866214990517536,0.5848050709401024,0.9768799255784674,0.07651944046413135,2.0201691522234337e-4
CE 22:5,CE,22:5,NA,CE 22:5,TRUE,716.6,369.3,7.083333333,53275.375889999996,95.04801674452803,43.28221846867494,13.390293717908408,23.365069990824765,39.81648500232266,0.6310127274861086,0.817241809257922,0.9540488586068577,0.01337771843603584,8.042669677868902e-4
CE 22:6,CE,22:6,NA,CE 22:6,TRUE,714.6,369.3,7.016666667,451152.0338,97.05373474267513,353.62852294653067,13.50972583490526,23.750401135150216,54.95361356253989,0.42940606237877116,0.5840612417098918,0.6591679650984671,0.07682269550862593,0.04974907056779636
CE 24:0,CE,24:0,NA,CE 24:0,TRUE,754.7,369.3,7.833333333,158.52204645,1.3656687262012912,0.1407504911593408,95.1836557009376,47.44958199690691,55.65578716924231,0.8322447604158861,0.6761334865407119,0.2644035420652426,0.044573231258523915,0.2966756208742393
CE 24:1,CE,24:1,NA,CE 24:1,TRUE,752.7,369.3,7.683333333,416.24387445,6.313290011672765,0.3392005092888508,45.17234715778626,47.26740463288204,54.83784424973385,0.9652423912288042,0.9184574753667886,0.6992516074836748,0.0025645059911926335,0.0380425369700929
CE 24:4,CE,24:4,NA,CE 24:4,TRUE,746.7,369.3,7.366666667,2508.2397385,37.79809791356992,1.9999080657371324,26.716660443054334,26.151748066415497,36.65735061487545,0.853818552213681,0.8840087964215873,0.9777796592024809,0.0052541051675164445,1.8654262223916388e-4
CE 24:5,CE,24:5,NA,CE 24:5,TRUE,744.7,369.3,7.25,1958.1288115,15.622323745576717,1.5787499228199549,22.096300298650267,23.81425142927294,50.975521449590325,0.48993533691052216,0.8717387108512136,0.6234536497475042,0.006453687038301804,0.06175041926132734
CE 24:6,CE,24:6,NA,CE 24:6,TRUE,742.7,369.3,7.166666667,858.4536137499999,172.38375240925774,0.7398909741927271,23.258244656236606,32.983523648470864,71.7714718561436,0.5079587908156281,0.7193569715854446,0.9020879128245087,0.032837283089076096,0.003719290532586796
Cer d18:0/16:0,Cer,d18:0/16:0,NA,Cer d18:0/16:0,TRUE,540.5,522.5,5.066666667,9811.978295500001,13.828197199799321,0.11052411274961,13.92977355724924,12.6652019048763,29.92291987760172,0.44543294680111456,0.8754453483953136,0.9568335553920383,0.006077707676605295,7.090588405846254e-4
Cer d18:0/18:0,Cer,d18:0/18:0,NA,Cer d18:0/18:0,TRUE,568.6,550.6,5.416666667,9658.737398000001,4.91031838993102,0.10919407225713607,20.88612946008369,16.302320920235033,47.12542021024919,0.35587151867375677,0.9352529061087391,0.9194616889394163,0.001607290488041377,0.0025008350781365015
Cer d18:0/20:0,Cer,d18:0/20:0,NA,Cer d18:0/20:0,TRUE,596.6,578.6,5.733333333,11238.44425,8.737732878004747,0.13529957865531836,9.533599124972111,9.540605437000025,39.476868170636465,0.26188422009474704,0.9805903447826806,0.9157226587160922,1.421996651104912e-4,0.0027420851312668698
Cer d18:0/22:0,Cer,d18:0/22:0,NA,Cer d18:0/22:0,TRUE,624.6,606.6,6,58375.531105,35.2494932082302,0.6730299119607539,7.9770616094218445,9.828406068507114,41.57686196544999,0.2564922604605792,0.9922883769284252,0.988787498177227,2.2358499290264906e-5,4.732239836925567e-5
Cer d18:0/24:0,Cer,d18:0/24:0,NA,Cer d18:0/24:0,TRUE,652.7,634.7,6.233333333,87018.84999,34.236842709662064,0.9976835213965194,8.412569048397048,8.981402388234367,37.38827675694295,0.26049437455903923,0.9543824993144816,0.9750014278385318,7.925387006660019e-4,2.3632894484659376e-4
Cer d18:0/24:1,Cer,d18:0/24:1,NA,Cer d18:0/24:1,TRUE,650.6,632.6,6.15,801492.6439499999,97.51426073560434,8.969146328615855,6.858103573260058,10.1636594460368,24.881664238023465,0.4553805052985478,0.9959871330753952,0.9737444977304608,6.046758589765417e-6,2.608031923412495e-4
Cer d18:1/12:0 (ISTD),Cer,d18:1/12:0,(ISTD),Cer d18:1/12:0,TRUE,482.4,264.2,4.15,1566885.3075,0.8031024639334675,18.218635802985375,11.954993566423424,11.525286751973303,11.524445064862727,0.9761449344728437,0.9758624008156057,0.9750462122358847,2.20266036109564e-4,2.3547936069670232e-4
Cer d18:1/16:0,Cer,d18:1/16:0,NA,Cer d18:1/16:0,TRUE,538.5,264.3,4.933333333,59266.595960000006,53.014432084928366,0.6824706908589718,10.76801023118661,10.890629063230332,20.965712149997838,0.5525643353884878,0.9788555097567013,0.8557858431807055,1.6885449114877187e-4,0.008207745439022735
Cer d18:1/17:0,Cer,d18:1/17:0,NA,Cer d18:1/17:0,TRUE,552.6,264.3,5.1,766.83189235,2.448977527131967,0.00869604109474225,48.29055780242816,39.51469495700373,47.98511520638634,0.7507200867802053,0.5181882369203568,0.20022646680115214,0.10673026868875365,0.3735972581548647
Cer d18:1/18:0,Cer,d18:1/18:0,NA,Cer d18:1/18:0,TRUE,566.6,264.3,5.283333333,29871.26232,19.67532089164728,0.35606526967407454,12.24422568798849,12.858102282047184,37.96291214494545,0.371015850281645,0.9481534113646947,0.9295348563556699,0.0010259729920679855,0.0019075559541047384
Cer d18:1/20:0,Cer,d18:1/20:0,NA,Cer d18:1/20:0,TRUE,594.6,264.3,5.616666667,35950.129935000004,65.71118662481375,0.4117613633055468,13.501598201257266,13.677077335037598,29.978294053789824,0.5012477912101859,0.9533454013875715,0.9580579389697174,8.292820444116671e-4,6.691227701600303e-4
Cer d18:1/22:0,Cer,d18:1/22:0,NA,Cer d18:1/22:0,TRUE,622.6,264.3,5.883333333,378828.78465,390.2966008360675,4.381624978220771,7.570816087195142,11.288252025730294,28.280863329121818,0.4464400191922035,0.9973669188544572,0.9906356678921256,2.602203937595107e-6,3.298720813613441e-5
Cer d18:1/24:0,Cer,d18:1/24:0,NA,Cer d18:1/24:0,TRUE,650.6,264.3,6.15,1589886.1800000002,113.6156494165183,17.81473212469824,7.208979041154831,9.69640765671358,25.06148488578099,0.43264037849888265,0.9880680981505401,0.9842307405891596,5.360263580421958e-5,9.374563932498251e-5
Cer d18:1/24:1,Cer,d18:1/24:1,NA,Cer d18:1/24:1,TRUE,648.6,264.3,5.883333333,503748.11025,818.5830791188587,5.759472881003534,8.778152555287202,9.664571243361573,26.296467208422396,0.4093046330540825,0.9944603472857879,0.9845758272871077,1.1529223470492702e-5,8.967712112338452e-5
Cer d18:1/25:0 (ISTD),Cer,d18:1/25:0,(ISTD),Cer d18:1/25:0,TRUE,664.4,264.2,6.266666667,985210.25245,1.0481426534184195,11.250000000000002,9.577220300456468e-14,1.0112555409680656e-13,1.0599635306552458e-13,0.9540474853346417,0.989429598292702,0.9653851724305166,4.2048539489983524e-5,4.546075683629631e-4
Cer d18:1/26:0,Cer,d18:1/26:0,NA,Cer d18:1/26:0,TRUE,678.7,264.4,6.383333333,15733.520505,7.115542237048069,0.18015297031126537,8.44792447739024,9.685613609643697,22.08537406028222,0.4828894270423656,0.9910415208362126,0.9929075676398055,3.0185706050514305e-5,1.8908248525560106e-5
Cer d18:2/16:0,Cer,d18:2/16:0,NA,Cer d18:2/16:0,TRUE,536.7,262.4,4.616666667,3406.9129755,21.951005284463445,0.03911543103948234,25.975589686652146,22.39024000564027,32.363506900004104,0.7669628059504396,0.8728750562814738,0.9059717276754244,0.006337165904316867,0.003425276466591989
Cer d18:2/22:0,Cer,d18:2/22:0,NA,Cer d18:2/22:0,TRUE,620.7,262.4,5.666666667,41788.281165,483.5284480251623,0.46954198435869277,10.477755848913437,10.910296476812,34.6000424698116,0.3486134054970459,0.9878559898366718,0.984734310751984,5.552928056545029e-5,8.783902537638067e-5
Cer d18:2/24:1,Cer,d18:2/24:1,NA,Cer d18:2/24:1,TRUE,646.7,262.4,5.666666667,55185.179684999996,1000.4211675104287,0.6408722201995876,10.394394844359951,10.351763719928094,32.04846617541232,0.3539031130509299,0.99787403155734,0.9724931396237396,1.696105724141806e-6,2.86377824459054e-4
DG 14:0_16:0 [-14:0],DG,14:0_16:0,[-14:0],DG 14:0_16:0,FALSE,558.5,313.3,5.2,1271.132787,1.9870617958733485,1.0995812946054604,33.37157080415078,27.9844484347812,85.92615426601174,0.35937689819429997,0.9617525748516063,0.8330513685240706,5.557228428546903e-4,0.011095138944931093
DG 14:0_16:0 [-16:0],DG,14:0_16:0,[-16:0],DG 14:0_16:0,TRUE,558.5,285.2,5.2,1479.684112,2.4937303130384927,1.2378448830158475,33.61720453139184,30.533154671823663,88.77263061483654,0.36600514921316035,0.7646109088951368,0.8013453068596448,0.022665169592900603,0.01590532822959967
DG 14:0_16:1 [-14:0],DG,14:0_16:1,[-14:0],DG 14:0_16:1,FALSE,556.5,311.3,4.9,297.13132475,1.6233545256520339,0.25464605127677453,75.8912603228838,64.21011578006747,113.66691422294268,0.5824336091527229,0.014328029742266558,0.352502137393765,0.8213079083319854,0.21406523485974313
DG 14:0_16:1 [-16:1],DG,14:0_16:1,[-16:1],DG 14:0_16:1,TRUE,556.5,285.2,4.916666667,519.6573537500001,0.7411505974596307,0.4075219150095911,62.827184607256534,59.16745386903403,93.11669296325957,0.5992101441781089,0.5813748996529091,0.3654791168658411,0.0779240413971154,0.2036519275300841
DG 14:0_18:0 [-14:0],DG,14:0_18:0,[-14:0],DG 14:0_18:0,FALSE,586.5,341.3,5.533333333,392.9930259,1.8433460831214032,0.29157616871613484,38.43990119965183,38.487411818785716,87.74036960789068,0.44566910211632094,0.9505318751256644,0.9110394267834808,9.33227876574275e-4,0.0030604310287109574
DG 14:0_18:0 [-18:0],DG,14:0_18:0,[-18:0],DG 14:0_18:0,TRUE,586.5,285.2,5.533333333,548.45933195,1.7234126993551455,0.40148490636349504,36.13892524704674,31.26685564717386,78.58347276964884,0.41878109476926706,0.9765999626390179,0.8847754220695345,2.0695869230744898e-4,0.005183423014403095
DG 14:0_18:1 [-14:0],DG,14:0_18:1,[-14:0],DG 14:0_18:1,TRUE,584.5,339.3,5.25,4282.5041605,18.988695691036526,3.568165877430868,35.797197495046845,22.072631451112183,87.52107389214656,0.27272511082637574,0.960593573932598,0.914973260190494,5.901481576500013e-4,0.002791815142848404
DG 14:0_18:1 [-18:1],DG,14:0_18:1,[-18:1],DG 14:0_18:1,FALSE,584.5,285.2,5.25,5919.1609554999995,18.927043370383533,4.863229833890728,30.941994520766432,23.99082951014718,85.71662002909434,0.3108502335738671,0.9738681114228124,0.9312601847535291,2.583423242456087e-4,0.0018141823008356586
DG 14:0_18:2 [-14:0],DG,14:0_18:2,[-14:0],DG 14:0_18:2,FALSE,582.5,337.3,4.983333333,2661.0817770000003,901.312213657807,2.1856857694345786,39.755014676931694,31.59821948557367,87.44692796095637,0.39667609859775005,0.5395282772394022,0.9648447218779845,0.09635991390108684,4.690010962687913e-4
DG 14:0_18:2 [-18:2],DG,14:0_18:2,[-18:2],DG 14:0_18:2,TRUE,582.5,285.2,4.983333333,4593.051471999999,14.879683388584676,3.734667602359027,33.11497663380937,29.46936120436089,84.66765112921986,0.39291655908279416,0.916968986061847,0.8696173668929591,0.0026603983636500524,0.006674191126280081
DG 14:1_20:0 [-20:0],DG,14:1_20:0,[-20:0],DG 14:1_20:0,TRUE,612.6,283.3,5.083333333,15415.62244,0.27279495612366655,14.176976250403559,166.92693951164983,238.90905922922886,93.88415028361858,3.332347406757224,0.06438179759938252,0.019451472727625874,0.6275644529606641,0.7921536291776107
DG 15:0_18:1 d7 [-15:0] (ISTD),DG,15:0_18:1,d7,DG 15:0_18:1,TRUE,605.1,346.3,5.4,8639.4950115,0.47696944165935684,7.195500000000001,6.108639844476417e-14,6.493259519110571e-14,6.158324419496342e-14,1.0543873750064017,0.9394061931341311,0.9851605224668395,0.0014056510629820815,8.29907041167303e-5
DG 15:0_18:1 d7 [-18:1] (ISTD),DG,15:0_18:1,d7,DG 15:0_18:1,TRUE,605.1,299,5.4,8504.155867,0.480452007189663,7.195500000000001,6.108639844476417e-14,6.493259519110571e-14,6.158324419496342e-14,1.0543873750064017,0.9346751276133073,0.9309107002096219,0.0016364364908825067,0.0018329022850061937
DG 16:0_16:0 [-16:0],DG,16:0_16:0,[-16:0],DG 16:0_16:0,TRUE,586.5,313.2,5.533333333,17282.631865000003,3.4356724179290032,7.4232165764376505,27.475427345424148,21.587447970960824,68.53292336446928,0.3426222544418808,0.9722632467588257,0.8766714728961661,2.9120753686099027e-4,0.005955935900489666
DG 16:0_16:1 [-16:0],DG,16:0_16:1,[-16:0],DG 16:0_16:1,FALSE,584.5,311.2,5.266666667,5210.900605000001,15.589068577156276,4.017856721975427,37.53523503978143,30.290127521337105,78.6859327911744,0.42074620796030376,0.9517870657512335,0.9812223981346218,8.86084000792348e-4,1.3306084591150429e-4
DG 16:0_16:1 [-16:1],DG,16:0_16:1,[-16:1],DG 16:0_16:1,TRUE,584.5,313.2,5.266666667,5983.554568,6.075236873167019,5.033520713596051,31.046711098916465,29.684652503641374,72.69487127446878,0.4675306191975746,0.9666938564868868,0.9838573072648722,4.206939998907447e-4,9.825059590062438e-5
DG 16:0_18:0 [-16:0],DG,16:0_18:0,[-16:0],DG 16:0_18:0,FALSE,614.6,341.3,5.816666667,7947.1566299999995,2.045333251174342,5.840654898237025,22.517555292532293,18.570868764894655,47.99839861978719,0.40523154538042927,0.9805745814849044,0.9589074977845637,1.4243149019174602e-4,6.421023673388236e-4
DG 16:0_18:0 [-18:0],DG,16:0_18:0,[-18:0],DG 16:0_18:0,TRUE,614.6,313.3,5.816666667,9069.063055999999,2.0846007143086953,6.7888461548103685,21.216750701662175,17.341767926343664,48.63357035721393,0.3769512338941087,0.9496913713152431,0.8177258659404031,9.654915110170569e-4,0.01330443273311455
DG 16:0_18:1 [-16:0],DG,16:0_18:1,[-16:0],DG 16:0_18:1,FALSE,612.6,339.3,5.583333333,76114.51611,38.09538957805507,63.189327388120816,36.664427332697116,25.26052408172767,67.3495448083276,0.412017500097843,0.964727607409355,0.9820089885133196,4.7215007421482234e-4,1.2211404972916658e-4
DG 16:0_18:1 [-18:1],DG,16:0_18:1,[-18:1],DG 16:0_18:1,TRUE,612.6,313.3,5.583333333,96203.520675,31.607814451478305,79.77132820728842,31.85036458754185,28.290424417235037,66.34831263641388,0.4909459112380247,0.9689331579998541,0.9634365047143058,3.657456520511791e-4,5.075724278880081e-4
DG 16:0_18:2 [-16:0],DG,16:0_18:2,[-16:0],DG 16:0_18:2,TRUE,610.5,337.2,5.333333333,45450.155815000006,82.200498340757,36.48819189853097,33.833563898973544,25.705831057186806,67.64836578160917,0.41675445884936935,0.9818205184638845,0.9830264238702245,1.246938802989322e-4,1.0865552626109175e-4
DG 16:0_18:2 [-18:2],DG,16:0_18:2,[-18:2],DG 16:0_18:2,FALSE,610.5,313.2,5.333333333,65356.57512,85.34623618056247,53.626833511261424,32.64010502293254,31.04239560817682,65.09349398699146,0.5370751273246263,0.9760122346464978,0.9769538677407823,2.175288505592259e-4,2.0072176901007822e-4
DG 16:0_20:0 [-16:0],DG,16:0_20:0,[-16:0],DG 16:0_20:0,TRUE,642.7,369.3,6.083333333,293.32643440000004,1.9228758945073232,0.2413197488941707,36.37807729217103,34.83312842151957,44.7836145814343,0.7513709432964896,0.03699936254532834,0.5923083557300268,0.7150301786515763,0.07350133140820421
DG 16:0_20:3 [-20:3],DG,16:0_20:3,[-20:3],DG 16:0_20:3,TRUE,636.6,313.3,5.433333333,2874.425684,41.466457777914876,2.411382276705835,36.21120857485222,28.411009686452736,78.08583038134331,0.39789948073450854,0.9202338965157681,0.9829187521542118,0.002452434229210808,1.100424125398041e-4
DG 16:0_20:4 [-20:4],DG,16:0_20:4,[-20:4],DG 16:0_20:4,TRUE,634.5,313.2,5.3,10077.98018,307.6929054886562,8.383307044587198,29.408160871988603,22.142332072594943,77.50202319629518,0.3153740003422414,0.9638846785510171,0.7898506002155419,4.951294688096081e-4,0.01788100139874962
DG 16:0_22:5 [-22:5],DG,16:0_22:5,[-22:5],DG 16:0_22:5,TRUE,660.6,313.3,5.366666667,7624.164435000001,45.602919720188396,6.168825719859841,32.18605003846849,31.07171107434302,67.00913401871162,0.5251001349719252,0.9420738647157586,0.982511569701466,0.0012834084377507467,1.1536719670538979e-4
DG 16:0_22:6 [-22:6],DG,16:0_22:6,[-22:6],DG 16:0_22:6,TRUE,658.5,313.2,5.216666667,15439.434604999999,57.39129079059268,12.333476320192542,34.045152895912196,26.94893705114414,84.53530332061113,0.36195688555252487,0.8781682081274953,0.8744872129236234,0.005809035453213618,0.006173762646929313
DG 16:1_16:1 [-16:1],DG,16:1_16:1,[-16:1],DG 16:1_16:1,TRUE,582.5,311.2,4.983333333,2069.9480445,2.1794985910739686,0.9471580371590143,45.167925635667046,30.644880310404748,74.85748545050144,0.45671366786933515,0.05899457819456331,0.3476504738967507,0.6428325446662897,0.21806226502033244
DG 16:1_18:0 [-18:0],DG,16:1_18:0,[-18:0],DG 16:1_18:0,TRUE,612.6,311.3,5.583333333,965.5279106,6.379970852259745,0.7765161070817318,35.67626374164827,28.278815166304323,86.80668910176733,0.34190246782666756,0.8320436876789684,0.8114657027602068,0.0112338373488077,0.01426892986368263
DG 16:1_18:1 [-16:1],DG,16:1_18:1,[-16:1],DG 16:1_18:1,TRUE,610.5,339.2,5.316666667,18715.381395,21.196206690036412,15.752547831987386,26.87167956982681,20.921771850821024,62.51497853822918,0.36957239834827643,0.9791995099408295,0.9396570555703393,1.6338593600423505e-4,0.0013939137274218024
DG 16:1_18:1 [-18:1],DG,16:1_18:1,[-18:1],DG 16:1_18:1,FALSE,610.5,311.2,5.316666667,22706.095565,11.98429263229625,17.991913072908567,25.419298640695352,24.110832489522323,63.35435486966083,0.4231278642920178,0.9784503642538758,0.9673828102030302,1.7541135566862933e-4,4.0337435812945525e-4
DG 18:0_18:0 [-18:0],DG,18:0_18:0,[-18:0],DG 18:0_18:0,TRUE,642.6,341.3,6.083333333,5631.0930255,1.5946974005685108,2.034781526732891,28.505671797300145,19.507256931335817,30.2961204178266,0.6554399215267426,0.9818706104990182,0.8927041581429083,1.2400555916995177e-4,0.004481595529283574
DG 18:0_18:1 [-18:0],DG,18:0_18:1,[-18:0],DG 18:0_18:1,FALSE,640.6,339.3,5.866666667,12605.46598,19.983967272639237,11.123642603699274,30.600514143711454,20.69181929485299,74.95921279433004,0.29976971316371215,0.981091901099971,0.9894852407631862,1.3492267253674135e-4,4.160624040300462e-5
DG 18:0_18:1 [-18:1],DG,18:0_18:1,[-18:1],DG 18:0_18:1,TRUE,640.6,341.3,5.866666667,13554.91857,17.930599107434773,11.485104504399477,23.67430301816873,22.777425458702044,74.25631465471679,0.3361306169359798,0.9671178452955286,0.9789413426382877,4.0999175495370866e-4,1.6748152131606698e-4
DG 18:0_18:2 [-18:0],DG,18:0_18:2,[-18:0],DG 18:0_18:2,TRUE,638.6,337.3,5.65,10538.847399999999,73.63288769980366,8.9828230710573,30.093940940499348,22.859074710285636,71.40859384618543,0.3430020547485607,0.950240975438278,0.9946540604983298,9.443312503296887e-4,1.0736306314295692e-5
DG 18:0_18:2 [-18:2],DG,18:0_18:2,[-18:2],DG 18:0_18:2,FALSE,638.6,341.3,5.65,13024.72054,49.536863922724955,10.853448386895476,27.784543409164776,22.891491341063,70.17108051219111,0.3644908662904085,0.9916511241906677,0.97077766714708,2.6211984734255476e-5,3.2340085273751065e-4
DG 18:0_20:4 [-20:4],DG,18:0_20:4,[-20:4],DG 18:0_20:4,TRUE,662.6,341.3,5.6,6366.962998499999,107.57119415922223,5.178179094393178,30.704805268473727,33.13565365225705,48.92327849904248,0.7822778349486218,0.976492672689576,0.9951202873912444,2.0886847928897853e-4,8.943912393434834e-6
DG 18:1_18:1 [-18:1],DG,18:1_18:1,[-18:1],DG 18:1_18:1,TRUE,638.6,339.3,5.6,315810.42000000004,48.56229168221088,131.13915298953688,26.761570433315857,21.21450596150206,53.85172841942083,0.4320450627887212,0.9742294001669018,0.9557443726163374,2.512173446231879e-4,7.455728133475724e-4
DG 18:1_18:2 [-18:1],DG,18:1_18:2,[-18:1],DG 18:1_18:2,FALSE,636.6,337.3,5.383333333,154696.7688,156.53239577901743,128.5651370997378,24.969495257304906,21.114370302270892,53.90852559017046,0.4300786129461377,0.9942752572150022,0.9872894945821351,1.2313282686748603e-5,6.084239019763287e-5
DG 18:1_18:2 [-18:2],DG,18:1_18:2,[-18:2],DG 18:1_18:2,TRUE,636.6,339.3,5.383333333,171245.72635,141.384206532694,141.24350873339867,24.106450664656588,19.8202465312386,55.18583475314163,0.38831452198349176,0.9864562105395402,0.9237098389014822,6.910077414332965e-5,0.0022405837544513304
DG 18:1_18:3 [-18:3],DG,18:1_18:3,[-18:3],DG 18:1_18:3,TRUE,634.5,339.2,5.166666667,14884.574255,42.08266515301993,12.112799025000673,27.45639407908546,18.91890812021049,62.891618099198496,0.32932083249089084,0.9828319055742273,0.9159269611367383,1.1116750189374568e-4,0.002728607527331091
DG 18:1_20:0 [-18:1],DG,18:1_20:0,[-18:1],DG 18:1_20:0,TRUE,668.7,369.3,7.3,895980.7605999999,508.19450738675545,714.8030098135407,15.724099173691675,20.688457755153316,30.201743816750533,0.682505066335938,0.9329423506058824,0.9195336206069996,0.0017254542285711186,0.0024963059499453293
DG 18:1_20:3 [-20:3],DG,18:1_20:3,[-20:3],DG 18:1_20:3,TRUE,662.6,339.3,5.55,8218.8447145,65.56486843704083,6.823186903772044,23.05186335857594,18.83739870377641,62.452527485481525,0.3360763430916936,0.9897997366259391,0.9716946332360447,3.9150442491956e-5,3.033284349365073e-4
DG 18:1_20:4 [-18:1],DG,18:1_20:4,[-18:1],DG 18:1_20:4,FALSE,660.6,361.3,5.333333333,4859.927851,269.75465848948306,4.092134110301928,25.629590662339492,20.909366493911676,59.59186374020098,0.38640972712583926,0.946901286257568,0.9461622826684637,0.001076595856110152,0.0011070562912824482
