SampleID	CE 18:1	CE 18:2	CE 20:2	Cer d18:0/16:0	Cer d18:0/18:0	Cer d18:0/20:0	Cer d18:0/22:0	Cer d18:0/24:0	Cer d18:0/24:1	Cer d18:1/16:0	Cer d18:1/18:0	Cer d18:1/20:0	Cer d18:1/22:0	Cer d18:1/24:0	Cer d18:1/24:1	Cer d18:1/26:0	Cer d18:2/22:0	Cer d18:2/24:1	DG 14:0_18:1	DG 14:0_18:2	DG 16:0_16:1	DG 16:0_18:1	DG 16:0_18:2	DG 16:0_20:3	DG 16:0_20:4	DG 16:0_22:5	DG 16:0_22:6	DG 16:1_18:0	DG 18:0_18:1	DG 18:0_18:2	DG 18:1_18:1	DG 18:1_18:2	DG 18:1_18:3	DG 18:1_20:0	DG 18:1_20:4	DG 18:2_18:2	GM3 d18:1/16:0	GM3 d18:1/18:0	Hex2Cer d18:1/16:0	Hex2Cer d18:1/24:0	Hex2Cer d18:1/24:1	Hex3Cer d18:1/16:0	Hex3Cer d18:1/24:0	HexCer d18:1/18:0	HexCer d18:1/20:0	HexCer d18:1/22:0	HexCer d18:1/24:0	HexCer d18:1/24:1	LPC 14:0	LPC 15:0	LPC 16:0	LPC 16:1	LPC 17:0	LPC 17:1	LPC 18:0	LPC 18:1	LPC 18:2	LPC 18:3	LPC 20:0	LPC 20:1	LPC 20:2	LPC 20:3	LPC 20:4	LPC 20:5	LPC 22:0	LPC 22:1	LPC 22:5	LPC 22:6	LPC 24:0	LPC O-16:0	LPC O-18:0	LPC O-18:1	LPC O-20:0	LPC O-22:0	LPC O-22:1	LPC O-24:0	LPC O-24:1	LPC O-24:2	LPE 16:0	LPE 18:0	LPE 20:4	LPE 22:6	LPI 18:2	LPI 20:4	PC 28:0	PC 29:0	PC 30:0	PC 31:1	PC 32:0	PC 32:1	PC 32:2	PC 32:3	PC 33:0	PC 33:1	PC 33:2	PC 34:0	PC 34:1	PC 34:2	PC 34:3	PC 35:1	PC 35:2	PC 35:3	PC 36:1	PC 36:2	PC 36:3	PC 36:4	PC 36:5	PC 36:6	PC 38:2	PC 38:3	PC 38:4	PC 38:5	PC 38:6	PC 38:7	PC 40:4	PC 40:5	PC 40:6	PC 40:7	PC 40:8	PC O-32:0	PC O-32:1	PC O-32:2	PC O-34:1	PC O-34:2	PC O-36:1	PC O-36:2	PC O-36:3	PC O-36:4	PC O-38:4	PC O-38:5	PC O-40:5	PC O-40:6	PC O-40:7	PC P-32:0	PC P-32:1	PC P-34:1	PC P-34:2	PC P-36:2	PC P-36:4	PC P-38:4	PC P-38:5	PC P-38:6	PC P-40:6	PE 34:3	PE 36:4	PE 38:6	PE 40:4	PE 40:5	PE 40:7	PE O-34:2	PE O-36:2	PE O-36:3	PE O-36:4	PE O-38:4	PE O-38:5	PE O-40:5	PE O-40:6	PE O-40:7	PE P-16:0/18:1	PE P-16:0/18:2	PE P-16:0/20:4	PE P-16:0/22:5	PE P-16:0/22:6	PE P-18:0/18:1	PE P-18:0/18:2	PE P-18:0/20:4	PE P-18:0/22:5	PE P-18:0/22:6	PE P-34:1	PE P-36:2	PE P-36:4	PE P-38:4	PE P-40:4	PE P-40:5	PE P-40:6	PI 32:0	PI 32:1	PI 34:1	PI 34:2	PI 36:1	PI 36:2	PI 36:3	PI 36:4	PI 38:2	PI 38:3	PI 38:4	PI 38:5	PI 38:6	PI 40:4	PI 40:5	PI 40:6	PS 36:1	PS 38:3	PS 38:4	PS 40:6	S1P d16:1	S1P d17:1	S1P d18:0	S1P d18:1	S1P d18:2	S1P d19:1	SM 31:1	SM 32:0	SM 32:1	SM 32:2	SM 33:1	SM 34:0	SM 34:1	SM 34:2	SM 34:3	SM 35:1	SM 35:2	SM 36:1	SM 36:2	SM 36:3	SM 38:1	SM 38:2	SM 39:1	SM 40:1	SM 40:2	SM 40:3	SM 41:1	SM 42:1	SM 42:2	SM 42:3	SM 43:1	SM 44:1	SM 44:2	TG 48:1	TG 48:1 (18:1)	TG 48:2	TG 48:2 (16:0)	TG 48:2 (18:1)	TG 48:3	TG 48:3 (16:1)	TG 48:3 (18:2)	TG 49:1 (16:0)	TG 50:1	TG 50:1 (14:0)	TG 50:1 (18:1)	TG 50:2	TG 50:2 (18:0)	TG 50:2 (18:1)	TG 50:2 (18:2)	TG 50:3	TG 50:3 (14:1)	TG 50:3 (16:1)	TG 50:3 (18:1)	TG 50:4	TG 50:4 (14:0)	TG 51:1	TG 51:1 (18:1)	TG 51:2	TG 51:2 (15:0)	TG 51:2 (16:0)	TG 51:2 (18:1)	TG 52:1	TG 52:1 (18:0)	TG 52:2	TG 52:2 (16:0)	TG 52:3 (16:1)	TG 52:3 (18:2)	TG 52:4	TG 52:4 (16:0)	TG 52:4 (18:1)	TG 53:2	TG 53:2 (17:0)	TG 54:2	TG 54:2 (18:0)	TG 54:3	TG 54:3 (18:1)	TG 54:4	TG 54:4 (18:0)	TG 54:4 (18:2)	TG 54:5	TG 54:5 (18:1)	TG 54:6	TG 54:6 (18:2)	TG 56:6	TG 56:6 (20:4)	TG 56:8	TG 56:8 (20:4)	TG 58:8	TG 58:8 (22:6)
LT_batch1_1	664.4150067	3057.663532	5.825959472	0.080466379	0.086847975	0.069601556	0.381009218	0.622945001	5.552162213	0.45660969	0.176864018	0.178498598	1.740251925	10.12387816	2.928221674	0.121189163	0.240481699	0.329102663	0.626848978	0.779185426	1.29877061	19.69450769	8.742725893	0.640276536	3.014508077	1.841771513	2.449638697	0.04450896	3.239893644	1.687231579	98.64396418	47.55055962	5.511063937	646.0961033	11.29668859	19.00809779	0.200241641	0.058492046	0.53354106	0.074513857	0.1570005	0.115954009	0.037666091	0.10438767	0.223994531	2.295875813	3.700183005	2.434450748	0.662660942	0.466736958	100.105068	2.096964737	0.648700209	0.110563033	17.38755809	18.1370894	28.65191333	0.224461634	0.103046829	0.121066876	0.145105846	1.097608783	4.946528352	1.718598484	0.026107184	0.015551035	0.459275533	1.87402721	0.041525936	0.798117238	0.173131815	0.412001664	0.048650001	0.067107743	0.021219403	0.12147067	0.152449703	0.036437854	1.641385006	1.572258357	1.287637189	1.542642298	0.002388448	0.005251097	0.78886422	0.865268973	15.35696954	2.828084092	76.75806895	49.02611659	10.73286705	0.205077688	1.14955706	8.252439731	9.002787138	10.52075579	700.6375859	1243.123365	40.25269754	9.442998792	23.88862536	3.710846888	109.112002	645.3918094	245.1270594	421.0185259	250.9389897	4.639441141	10.82298063	117.3696122	279.7301379	186.9735222	495.6062078	7.771985926	5.256444093	20.15776657	77.17399623	10.39251651	2.051520185	15.82386796	5.842992486	0.434531431	33.60625151	17.61854954	7.308680436	9.413698633	12.61237176	51.47818859	25.30395832	34.7652671	7.096921281	4.823166871	7.700493994	12.82412442	2.295016215	20.4264203	48.01881022	7.208327926	52.93293465	10.18567697	31.34338718	9.178036941	2.381106075	0.566545598	20.8771858	41.90109447	0.612424318	5.105212594	2.822817255	0.729881258	1.925881244	1.08077667	3.916554934	4.066158883	6.366990571	1.58569205	4.009714972	1.592534613	1.325763736	1.85941331	8.775522095	2.131295773	8.294232372	1.451586075	3.985622677	17.55288459	1.496035587	12.94993286	0.727620978	2.135847537	3.724329727	6.377602002	0.656515604	4.009714972	3.643542219	0.437466882	1.330569731	7.435651839	13.17377627	6.510302533	26.35256321	5.171792865	20.94900017	1.123696564	10.75927841	112.9439044	9.401096808	4.886691068	1.18890875	4.073904304	6.90295987	0.971269829	0.068872558	0.977930511	0.204548621	0.031096912	0.009191465	0.044847985	0.334852669	0.100011449	0.007053436	0.874541782	1.594641432	67.64134589	4.725788001	28.15001433	35.83543722	1148.315964	145.6658839	0.456033918	15.69128559	2.635816597	168.5640858	80.79563273	4.113598781	113.9359146	43.8909754	30.34699281	729.9752445	293.609517	513.5178983	77.90609738	166.880552	517.7769291	217.3392925	4.47644282	0.713864772	0.417872379	29.51053314	9.352730191	29.37214405	9.174181914	9.849075787	15.15584371	3.344803108	4.199365251	2.608805813	193.1080385	0.843107515	106.6029858	289.7443366	0.620706952	87.61913496	31.74716943	178.037688	0.998910656	37.48538066	25.34175093	38.38042801	4.906430469	7.068267851	2.649868232	19.65706214	2.299543332	3.459548764	8.139612144	106.0897452	30.54695384	876.2453378	351.0374541	30.65259851	211.0986988	536.7411219	80.32876995	41.72244272	17.02556758	4.746467813	141.1992333	36.94503425	305.3960649	161.2180497	335.4111125	6.089096902	16.38801192	237.6303197	32.33357865	164.3399966	16.90186807	129.0494109	8.868201415	101.1521147	2.955827924	29.03365866	6.148371606
LT_batch1_2	715.0359836	2375.353038	6.579281891	0.126636446	0.102832909	0.10077615	0.513885971	0.751421295	7.58939373	0.754896319	0.328809308	0.373805213	3.708487553	16.64270463	6.095289364	0.12826881	0.429690206	0.663411611	4.221252977	6.054770416	3.943977068	69.84551069	47.26110969	1.767888932	7.702491354	7.612251063	17.87799694	0.950121926	10.23206222	12.11235299	260.7376811	160.2797513	12.59173246	451.385552	19.95036435	77.75961129	0.14285709	0.060764456	0.424669241	0.041495873	0.133514089	0.119367821	0.024475298	0.116902046	0.202408942	1.773126518	2.571906701	1.568936374	1.039570021	0.615935889	135.0177139	1.386708258	0.66536446	0.122885694	20.81459123	18.28858428	34.8147781	0.246216354	0.078887904	0.14962942	0.189538445	1.344812733	5.845143365	1.00689512	0.020355018	0.016901948	0.381390418	1.852958841	0.029822975	0.937569996	0.202560046	0.377001623	0.045647821	0.060824363	0.015957412	0.093355956	0.099709243	0.032308525	2.160845234	1.744243531	1.160718821	1.371215173	0.001449794	0.00505761	1.155397704	0.620709174	19.66730691	2.397164905	87.51549418	43.23068855	13.24229128	0.241130633	1.282357728	8.67725097	11.55859732	11.38880269	772.9536102	1350.751163	34.92046351	10.6656909	23.97677268	3.649265685	86.09418778	645.6677171	272.7783047	476.3889237	192.1011578	2.570247304	10.81124667	99.92848779	175.9713231	126.7825854	359.1327551	4.881319386	5.902442709	14.50704696	56.51943232	9.687038131	2.61885085	13.73765602	2.964394328	0.364221911	22.53128152	19.78194062	7.682722923	6.993581289	14.39143563	67.32999007	22.19029121	29.59895178	4.231918276	3.976944114	7.012971961	10.5116791	1.035087503	14.3694482	47.35617256	6.663965666	39.25092531	7.518131652	23.8332977	6.859474212	2.085010028	0.420956344	21.73491599	33.78964039	1.318137348	4.110357639	2.169237367	2.284823965	2.917415143	3.245234699	13.23781677	12.09670837	13.42088227	2.343429018	4.820712987	1.983358752	1.928190874	5.881141397	23.67370774	2.539106861	11.72879411	1.898944062	8.210239556	28.18977603	1.509204868	12.59059994	1.077203973	3.719298763	7.257607277	8.96521413	0.780621539	4.820712987	4.572409518	0.575009481	1.071964436	7.464663976	13.31574032	7.281250079	20.13222526	4.064485409	16.46247581	1.018460796	11.02398516	109.6204058	5.746002272	4.187167848	1.149328384	3.441245166	5.858954696	1.094944274	0.256800077	1.203706937	0.362324916	0.021827743	0.008333574	0.036799069	0.267524759	0.084218656	0.004972535	0.655150351	1.549897755	53.7394755	2.768232343	24.17101814	27.62057205	884.7485386	98.390717	0.319027068	12.45315829	1.866920264	134.6251856	66.56186777	2.607269538	119.8126667	26.67457055	28.31133914	666.390498	276.7520996	387.3981865	66.37881732	120.8171439	345.147422	122.4614351	3.416816776	0.56200327	0.297174207	132.6634688	53.52326034	123.4550708	47.39780079	30.40249774	48.71412606	7.652119582	15.2109927	9.104914312	547.3389826	3.678884525	264.2186248	504.5964664	1.994523724	142.2689933	94.36596282	381.3259171	1.355326725	61.17664468	61.0344044	90.34182441	17.12527698	21.22180723	8.471189022	33.82043836	5.460507944	8.184501021	18.58913351	395.1055123	109.6502857	1157.858764	560.2078777	28.32131467	406.7075194	887.3275296	183.1460491	67.35853754	27.58246249	7.12826916	239.4110548	63.52953598	379.9968136	191.342931	423.5068613	12.0627061	19.06444757	375.1255272	51.46053982	294.6658999	30.16769764	183.2432173	7.334540797	234.7032548	2.566989006	43.53596667	12.29138478
LT_batch1_3	1100.140227	3013.015774	9.93291934	0.289515791	0.255251273	0.318264435	1.80740106	2.356759373	8.498311538	0.701019225	0.61947963	0.554650313	5.029952423	16.54596564	6.975999214	0.193315478	0.491534707	0.707368061	9.427636533	6.285903648	12.24442211	150.1751116	53.14418428	4.059980005	15.73860597	7.653527876	12.32509172	2.057209791	29.03386368	19.59159231	437.2505099	184.10493	15.33648241	557.3727498	31.94793721	61.85044027	0.192735405	0.052226438	0.308440294	0.057553099	0.059982019	0.104411587	0.025293274	0.129650096	0.241318215	2.413460959	3.105427118	1.875248809	1.621446434	0.752567734	125.7203972	2.074065548	0.72929965	0.125738685	26.73775809	17.45903377	26.60569001	0.238945096	0.096911662	0.148599632	0.204030219	2.247019155	5.058827795	0.215801091	0.018420824	0.012597493	0.327172297	1.284609199	0.036204954	0.860501128	0.164083734	0.35166257	0.036666566	0.059846642	0.010698762	0.12948523	0.107491771	0.026816454	1.737097441	1.752095548	1.334680691	1.201248897	0.003788737	0.007524886	3.115673716	0.680307581	31.26172543	3.02672276	91.85905247	117.9555291	25.40312699	0.441235748	1.408561919	12.60187824	17.40125653	14.27826014	976.4413928	1462.792316	53.57405553	12.0494086	32.73354323	5.706827757	155.743305	847.521095	548.435545	580.8942496	54.25784428	2.611504085	19.06531709	237.9603265	281.7322092	107.8582154	374.4791954	3.968710732	17.098225	22.64624324	66.7584029	10.35598039	3.516324195	14.90905385	3.353499562	0.590546968	25.30440775	13.43054981	11.32151057	9.308243722	14.00316854	57.2931422	30.21338178	29.16394769	5.811781711	4.935483843	6.439489275	9.235791559	1.27180369	15.57203998	26.3596605	6.51337213	43.8772365	9.490769736	18.25935723	5.034185584	2.119930179	1.078097255	29.57286501	34.57320196	2.38178521	8.637554363	3.115521609	1.043472205	2.339680938	1.608868965	7.668599389	10.06069579	7.260616844	1.573826604	3.68410032	1.058415071	2.407768848	6.167988922	17.82597029	2.580238901	11.28014954	2.593250988	12.27294886	32.80354745	2.092671594	13.870624	1.205850964	4.565313163	5.828827849	10.1079016	1.005824893	3.68410032	4.418547901	2.350003265	7.168077768	22.02309446	39.9805057	14.47486968	46.15077713	13.08186801	45.90341005	1.826523574	20.56437649	159.3203699	11.77968433	7.503871833	2.170056732	4.72456803	9.291711287	0.691622661	0.082551368	0.795346938	0.174573462	0.036867176	0.008616506	0.032116326	0.280374173	0.096782514	0.006025498	1.626138572	4.357229268	112.5184481	9.178177384	38.41517268	36.61486347	1145.554341	186.9390472	0.639163823	14.29531062	3.233464255	197.0346689	107.9849069	4.65852032	144.0461746	48.70260849	40.84473887	1112.316665	568.494615	593.2475301	96.59594917	145.1030493	422.5775885	179.8501651	5.712940835	0.76139721	0.378067613	310.0339421	101.7458377	333.9647979	98.80591296	92.84353091	112.5298987	16.94452482	33.21253919	19.96029314	732.1126872	7.727824259	387.8466196	751.9615544	4.44048256	273.3211702	110.866889	606.0855253	2.905519868	122.1940571	84.73636397	156.0590089	18.37828118	43.50907841	16.80976391	70.42896106	7.439490559	15.17129861	28.74391637	527.1881649	190.9515484	1336.251458	675.0028522	40.15312757	380.6073153	835.0309661	155.0659592	76.77178107	48.25672612	10.7106815	439.5205404	107.036643	483.5373401	259.0986746	505.5877528	12.01097355	20.52963571	358.4065554	47.84792308	214.8957997	29.34342841	125.7549669	7.470757539	90.03866241	2.589248387	21.66923291	4.181828786
LT_batch1_4	733.6799387	4147.397202	7.355613435	0.089127787	0.071199855	0.077975528	0.504897323	0.771106039	7.792462541	0.460903444	0.260214458	0.242807591	3.224929939	15.04210646	4.497196466	0.186215198	0.381429157	0.454515413	1.349775408	1.841589956	3.513501006	36.54257698	18.00708797	1.668848969	6.523944244	4.062782688	5.589491398	0.271500023	5.372133079	3.183962094	139.9917319	89.57922856	7.904151494	829.4204957	18.81456645	28.08225698	0.25382997	0.045344947	0.351944359	0.06553818	0.096407899	0.193407356	0.056741254	0.071777948	0.222156731	2.258766889	3.944139199	1.730805199	0.764027377	0.587501439	122.9577962	1.734290961	0.714738164	0.159117105	28.33303668	21.70555226	41.2776457	0.38199217	0.133626301	0.175761259	0.235662268	2.047580376	8.738824683	0.450246508	0.024938993	0.015633595	0.546140754	2.886050389	0.043355042	1.194732879	0.230708726	0.515522736	0.051171905	0.074699953	0.017700875	0.132919505	0.126085181	0.036187808	1.728504581	1.583824252	1.421195083	1.668082371	0.002776637	0.005259431	1.472716933	1.290374667	20.39520838	3.311054537	91.87055584	53.78960322	11.08541466	0.230639119	1.15461644	9.02309722	7.871279256	14.44336471	742.8902208	1270.661372	45.33183513	9.954629433	22.42024352	4.116094509	135.2571405	658.1411635	319.0653894	550.9579049	64.0732217	2.349243101	15.32386449	138.7782079	275.620694	121.488569	525.9402501	5.357654827	10.25419117	21.16595086	92.36515642	13.20860048	4.194786074	18.73204668	5.65899993	1.11513538	31.99889375	18.61549863	11.59866911	9.906042139	20.14220698	125.6811098	37.96279261	56.44957949	8.974204476	9.916961857	12.68878847	15.25188193	1.936644604	18.29668131	33.66415718	9.882177748	69.53297024	14.62163153	40.01572179	11.50778564	4.114782078	0.305695711	13.58696884	21.9647671	0.625260206	2.955831256	2.141721488	1.302364459	2.151309648	2.241690427	11.82789915	13.48308783	11.71020357	2.421972251	6.584905452	2.28592956	1.864615474	3.196555378	21.31443461	3.402000962	15.66067896	2.299926421	7.491946501	40.10285002	2.720170604	19.98678908	0.884486928	3.256771124	5.566370145	12.67414795	0.999829752	6.584905452	8.12455754	1.450566882	2.203560388	12.96462914	34.71584129	10.3980323	39.75001647	10.29670383	33.06838061	1.094599675	13.51537393	121.9870065	9.878281314	10.84682698	1.329055426	4.742560806	10.65707534	0.452035662	0.152937914	0.590995782	0.151516726	0.040286481	0.009346907	0.030405586	0.301822544	0.100577673	0.005751946	1.775155367	3.377880433	142.4206193	7.51218377	65.11234293	39.9387137	1450.751161	215.2897291	0.680612268	20.9598298	4.169557744	197.1605729	119.1325289	5.36795657	194.3908927	55.60641857	52.50915803	902.7869719	480.4847698	834.6530993	150.8144834	263.1718622	705.3711197	325.9639228	6.025412306	1.0401665	0.510472227	46.13299029	16.63626665	42.63125661	14.82797099	12.66815814	19.51633409	3.068407062	4.870509398	3.782665439	270.8171766	0.942293197	122.822906	282.5911882	0.781652377	86.2324334	43.4521713	182.8618687	0.690863176	38.36254377	24.11385278	41.72062099	4.689508495	10.77743889	4.774847749	20.60060935	3.010233976	4.818982178	10.92394266	135.8220152	39.84726918	874.5013822	343.729388	25.36389419	248.7661416	445.5432016	90.61801639	40.57449359	18.46644674	5.389851794	133.4906338	33.75300249	249.3969295	160.6616842	320.611765	6.258111113	14.2257701	233.5131338	39.43736677	128.2387813	13.80318418	109.0552202	9.8357854	84.54689969	2.851361141	35.32562257	6.624388352
LT_batch1_5	1004.952619	2863.55356	11.78684264	0.120428584	0.117971989	0.122792108	0.598231215	0.920046926	10.40778792	0.574925693	0.388643198	0.420195994	4.852992195	20.64620735	7.052502499	0.149121855	0.486025886	0.727253404	15.11489282	11.38850195	16.58696085	182.5227911	80.05582975	6.075222229	39.20880607	11.0806893	18.42793365	3.0830199	28.33369855	17.41527703	367.8850035	148.5417746	19.8103737	635.5587156	63.35290094	47.65315571	0.22893957	0.052212904	0.375365565	0.065162272	0.089052559	0.105511725	0.046381005	0.097887049	0.1830933	3.615183473	5.168388577	2.481764153	3.403077655	1.479918106	224.4796154	5.549101353	1.40325772	0.432115535	63.84034331	56.5720842	90.39703713	1.293481851	0.186145667	0.324895492	0.633999929	5.898279002	17.16459912	2.14715599	0.02906715	0.029106108	1.49439102	6.090640508	0.050239414	2.139678375	0.363854186	1.013291988	0.067460425	0.089819631	0.020854068	0.148468565	0.124660694	0.035976828	3.6643324	3.789658487	3.049964599	3.593182535	0.00262875	0.007426916	5.11382849	0.890326771	44.05608124	2.795166048	101.1034524	149.6407284	34.10582868	1.141031899	2.230911584	19.06797732	15.08524716	20.84346326	959.265311	1521.20537	91.4900489	15.1036166	27.68486478	5.610063878	280.3607755	856.9268768	527.4138934	691.4270512	182.3995679	6.973343769	22.38016313	211.8082311	375.7342943	208.5603315	524.9206748	9.679436298	18.79225761	39.5060205	128.4532741	15.03914696	5.123487497	16.50898186	3.651906035	0.846965301	27.05862624	28.75859367	8.378609601	10.94443089	20.98180534	107.3594453	35.9443572	42.42567668	6.686630724	7.844545833	10.59232947	10.67860661	1.502397398	18.56679556	39.10903112	8.547226025	72.24613554	14.19358071	34.65540969	8.633001161	2.271825248	1.549699118	31.00610285	40.59222353	2.642440384	8.117793076	2.903914546	1.908475001	2.53138786	3.318407171	14.23198498	13.22396195	13.78640335	2.615378157	5.456820047	1.855927582	2.107332612	5.153420263	21.1161548	2.921409549	13.6370779	2.4447541	9.716594075	31.6289839	2.331095892	13.55319732	1.16862497	4.764364512	7.361526451	11.92423976	1.149971948	5.456820047	4.928227007	1.666998384	6.370477353	17.36529031	40.90623798	16.26824083	43.25857948	15.52488464	74.56050086	1.354457094	23.27572463	146.7814305	21.91065106	11.77651487	3.119625235	5.537367785	11.46480165	0.525677889	0.217625985	0.864035192	0.329815667	0.028945297	0.009563434	0.063854447	0.630349482	0.143876144	0.010936448	1.281416669	2.979234923	87.13457614	6.017804287	38.052754	28.79572866	1147.679885	212.9648534	0.545813471	13.07212444	2.868852684	163.4997502	102.9672964	4.565081228	139.3451267	95.58612784	35.07076531	958.9297605	557.2694661	683.5258182	105.1723685	200.6546211	487.2953636	167.0155594	4.19901122	0.797829663	0.309929343	337.9379294	129.5476547	366.4641234	144.4174667	107.3533352	180.1601506	28.85808131	42.72076829	24.60486824	812.4438567	8.920231522	412.1277848	778.9750434	4.888114719	288.9992284	115.6844561	630.0593716	3.365937619	122.671284	93.83834655	229.386796	22.69561608	47.2998601	19.06224177	73.78379155	7.797848269	15.83677218	27.91140298	496.7116311	175.0262759	1214.888519	599.1944054	37.94781161	354.5181681	841.529784	145.3713635	70.77583148	48.25217046	10.65776713	307.2374473	73.93020374	357.3070347	199.6401009	397.6728513	10.76723047	16.3356475	391.3777017	44.07211204	371.9289021	22.44008028	151.4006969	11.01216563	134.3145964	6.759718999	29.23185961	5.790338832
LT_batch1_6	858.4977858	4393.655709	9.820039889	0.122786798	0.077615595	0.104083493	0.560163476	0.744832912	9.22125843	0.749982431	0.257800039	0.375860205	4.073565364	16.37675766	6.127247419	0.209445176	0.454403374	0.629724285	1.060615081	1.326995736	2.781253733	29.41028779	13.2624902	0.68308276	3.881245907	1.621701535	4.172245736	0.226615674	5.180003731	3.358326552	181.1867234	93.75680454	18.12082342	744.9133064	30.0182457	33.27118041	0.247343839	0.057889507	0.487335161	0.089019799	0.219093581	0.208080484	0.079498125	0.154351834	0.339305558	3.319068004	4.451705033	2.879434103	0.885877446	0.565350109	119.3744752	1.908454842	0.94399102	0.176503323	35.54716603	26.03373679	46.38608761	0.67655511	0.172649802	0.240834776	0.211775764	1.362206027	6.385367375	0.523044887	0.037563854	0.0209039	0.417603533	2.147395315	0.069614801	1.298145846	0.256160116	0.654230413	0.048439998	0.077389147	0.018706333	0.14666826	0.117168168	0.031708054	1.829682563	2.195296793	1.27206561	1.419435642	0.003033194	0.007042547	2.28006972	1.422320553	26.23132896	4.343641366	90.02141257	76.42600954	22.11672566	0.992581006	1.578311328	14.87911975	15.19516173	24.53070465	844.5527516	1780.107015	105.754367	17.9627542	36.15819791	6.20293934	245.7674499	1045.528715	458.7680894	589.2381733	107.3870652	4.286781109	19.78149033	184.949777	398.1053903	124.4199853	637.2914787	8.474180839	9.624897845	21.98576696	107.5026154	16.63323461	5.629246137	20.54389551	6.785403594	1.037515806	47.44316539	63.12313514	20.67589541	21.88911456	29.56929551	112.1740961	43.0557723	59.6006594	9.785069891	12.57632169	14.75521299	19.58507834	3.045329492	43.91435751	89.01331843	22.16985895	89.86947716	23.31848398	42.46735603	14.66386594	4.728716572	0.933529972	16.50388744	32.103187	0.803512037	3.169603362	3.382602742	2.422175557	2.936776212	2.688180962	10.80482482	10.9088666	10.04230546	2.041618518	5.025405622	2.196318653	2.131488028	5.731488651	18.3443151	2.583653593	14.81624576	3.260901906	15.81942898	46.81216414	2.801637067	19.94422584	1.367554014	6.207493729	6.897354696	16.09064102	0.997716051	5.025405622	7.253719182	0.705693361	2.291663127	10.51951629	27.39253412	18.13852615	34.06618108	12.24179369	30.28701753	1.144203852	12.47729181	127.9716946	12.05595911	8.282229229	1.424985846	2.917562899	7.701403107	0.630389501	0.120410292	0.473083163	0.237618591	0.029641012	0.014281871	0.037810221	0.274669954	0.089269687	0.005287773	2.156927991	3.786205712	140.5076275	10.06072416	71.12683794	62.51209105	1535.948379	264.2160192	0.825625503	26.59087235	5.091993126	219.2260341	125.7992274	6.971445081	220.2350222	85.84082896	66.81947631	1261.355142	443.0594688	578.0550987	177.74509	282.864383	978.7012032	368.5118609	9.139700363	1.296426612	0.72890476	42.66418734	18.59753518	73.04092898	15.60100593	32.01410411	40.83829116	6.996679248	12.41852558	3.077722374	171.3819212	1.443961439	69.65239425	262.8314468	0.984256055	114.0058792	21.02096933	235.0792238	1.777523557	53.17525474	41.89097609	81.52149654	10.45787621	8.459163042	2.746972558	20.04740283	3.326475697	4.653595246	12.32221493	121.121998	34.5835387	914.4953324	342.7520723	38.16772032	237.8434254	659.860262	98.70567685	73.6896677	26.67554187	5.485004069	189.105813	42.69794193	373.6728059	228.8702242	458.9210614	8.903777602	20.86961452	399.7342974	65.76253207	251.3627674	40.61498599	135.0874558	16.05501657	86.46514874	6.522419501	32.91655873	6.283570673
